Continent,Country,Province-eng,Province-chi,Town-eng,Town-chi,Source
North America,United States 美國,Connecticut,,New Haven,弩靴允,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Norwich,那治,"[T.J.G.], 1913"
North America,United States 美國,New York,,New York,弩約,"[T.J.G.], 1913"
North America,United States 美國,New York,,New Burgh,弩卜,"[T.J.G.], 1913"
North America,United States 美國,New Jersey,,Newark,弩厄,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Norwalk,那獲,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Norristown,拿利創,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Newcastle,弩茄市路,"[T.J.G.], 1913"
North America,United States 美國,Tennessee,,Nashville,拿市和路,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Olympia,奧粦跛,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Oregon City,柯利件失地,"[T.J.G.], 1913"
North America,United States 美國,California,,Ontario,晏且夭,"[T.J.G.], 1913"
North America,United States 美國,California,,Oakland,屋崙,"[T.J.G.], 1913"
North America,United States 美國,California,,Oroville,奥老和路,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Ozark,奧益,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Ouray,奧利,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Ottawa,奧打和,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Ottumwa,奥村和,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,Owatonna,奥挖頓汝,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Omaha,奧媽市,"[T.J.G.], 1913"
North America,United States 美國,New York,,Oswego,奥市和哥,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Oil City,愛油失地,"[T.J.G.], 1913"
North America,United States 美國,Utah,,Ogden City,惡頓,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Oshkosh,奥市巧市,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Oconto,奥很粗,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Port Angeles,砵因治路,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Pomeroy,跑碼利,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Portland,砵崙,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Pendleton,片路頓,"[T.J.G.], 1913"
North America,United States 美國,California,,Petaluma,必地林美,"[T.J.G.], 1913"
North America,United States 美國,California,,Placerville,丕李市和路,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Pine Bluff,片布蠟付,"[T.J.G.], 1913"
North America,United States 美國,California,,Pueblo,怕步路,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Pierre,怕利,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Peoria,跑利,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Princeton,丕連市頓,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Portland,砵崙,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Pittsfield,必市夫路,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Plymouth,普禮茂士,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Port Huron,砵下倫,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Palmyra,丕林美,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Plattsmouth,跛粦市舞,"[T.J.G.], 1913"
North America,United States 美國,New Hampshire,,Portsmouth,砵市舞,"[T.J.G.], 1913"
North America,United States 美國,New Hampshire,,Paterson,必打善,"[T.J.G.], 1913"
North America,United States 美國,Florida,,Pensacola,片四巧利,"[T.J.G.], 1913"
North America,United States 美國,New York,,Poughkeepsie,普老忌派,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Pomeroy,跑媽來,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Pittsburgh,必市卜,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Pottsville,砵市和路,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Philadelphia,府路倒科,"[T.J.G.], 1913"
North America,United States 美國,Utah,,Provo City,普老和失地,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Portage,砵治,"[T.J.G.], 1913"
North America,United States 美國,California,,Quincy,困四,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Quincey,困四,"[T.J.G.], 1913"
North America,United States 美國,Wyoming,,Rawlins,老倫,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Ritzville,列四和路,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Roseburg,老士ト,"[T.J.G.], 1913"
North America,United States 美國,California,,Redlands,列倫,"[T.J.G.], 1913"
North America,United States 美國,California,,Red Bluff,列布蠟付,"[T.J.G.], 1913"
North America,United States 美國,California,,Redwood City,列蔚失地,"[T.J.G.], 1913"
North America,United States 美國,California,,Riverside,李巴洗士,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Rock Island,洛埃崙,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Rockford,洛佛,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Richmond,列治問,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Rockland,洛倫,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Rolla,盧罅,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Reno,連那,"[T.J.G.], 1913"
North America,United States 美國,New York,,Rochester,洛治市打,"[T.J.G.], 1913"
North America,United States 美國,New York,,Rome,攏,"[T.J.G.], 1913"
North America,United States 美國,North Carolina,,Raleigh,列罅士,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Reading,列定,"[T.J.G.], 1913"
North America,United States 美國,Vermont,,Rutland,列倫,"[T.J.G.], 1913"
North America,United States 美國,Virginia,,Richmond,列治問,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Racine,李先,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Seattle,四亞路(即舍路),"[T.J.G.], 1913"
North America,United States 美國,Washington,,South Bend,筲士品,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Sedro,四都,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Spokane,市ト勤,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Salem,四林,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Sheridan,沙列頓,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Scottshun,市咳山,"[T.J.G.], 1913"
North America,United States 美國,California,,Sacramento,沙加文粗,"[T.J.G.], 1913"
North America,United States 美國,California,,Stockton,市得頓,"[T.J.G.], 1913"
North America,United States 美國,California,,Salinas,四連汝士,"[T.J.G.], 1913"
North America,United States 美國,California,,San Diego,山爹故,"[T.J.G.], 1913"
North America,United States 美國,California,,San Francisco,山番止市故(大埠),"[T.J.G.], 1913"
North America,United States 美國,California,,San Jose,山阻市(即山多寫),"[T.J.G.], 1913"
North America,United States 美國,California,,San Luis Obispo,山雷士奥卑市跑,"[T.J.G.], 1913"
North America,United States 美國,California,,San Mateo,山滅粗,"[T.J.G.], 1913"
North America,United States 美國,California,,Sta. Barbara,先地把巴罅,"[T.J.G.], 1913"
North America,United States 美國,California,,Sta. Cruz,先地喬四,"[T.J.G.], 1913"
North America,United States 美國,California,,Sta. Rosa,先地老士,"[T.J.G.], 1913"
North America,United States 美國,California,,Sonora,山那利,"[T.J.G.], 1913"
North America,United States 美國,Alaska,,Skagway,士格委,"[T.J.G.], 1913"
North America,United States 美國,California,,Susanville,鼠善和路,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Searcy,沙市,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Sioux Falls,沙惄市科路,"[T.J.G.], 1913"
North America,United States 美國,Florida,,St. Augustine,先惡架市淺,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Silver City,舍路巴失地,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Springfield,市丙令夫路,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Sycamore,四冚么,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,South Bend,筲士邊,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Sioux City,世惄失地,"[T.J.G.], 1913"
North America,United States 美國,Louisiana,,Shreveport,舍巴砵,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Saco,搜哥,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Springfield,市丙令夫路,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Somerville,筲碼和路,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Salem,四林,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Sault St. Marie,所列先媽李,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,St. Ignace,先埃李市,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,St. Paul,先漂路,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,Stillwater,市始路嘩打,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,St. Louis,先雷士,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,St. Joseph,先阻十,"[T.J.G.], 1913"
North America,United States 美國,New Mexico,,Santa Fe,新地科,"[T.J.G.], 1913"
North America,United States 美國,New York,,Schenectady,市畛汝地,"[T.J.G.], 1913"
North America,United States 美國,New York,,Saratoga Springs,沙列忌市丙令,"[T.J.G.], 1913"
North America,United States 美國,New York,,Seneca Falls,先惄忌科路,"[T.J.G.], 1913"
North America,United States 美國,New York,,Sing Sing,勝勝,"[T.J.G.], 1913"
North America,United States 美國,New York,,Syracuse,世利喬士,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Springfield,市比令夫路,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Stenbenville,市典邊和路,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Scranton,市茄粦頓,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Sunbury,山巴路,"[T.J.G.], 1913"
North America,United States 美國,Texas,,San Antonio,山晏村夭,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Sherman,沙文,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Sulphur Springs,沙立下市比令,"[T.J.G.], 1913"
North America,United States 美國,Utah,,Salt Lake City,所路瀝失地,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Sheboygan,四杯件,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Superior,澀巴罅,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Tacoma,粗冚馬,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Tenino,淺那,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,The Dalles,於打罅市,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Tuscarora,粗市茄卵利,"[T.J.G.], 1913"
North America,United States 美國,California,,Truckee,粗勒忌,"[T.J.G.], 1913"
North America,United States 美國,California,,Talahassee,且路靴市四,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Terra Haute,且利欣齒,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Topeka,挿丕忌,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Taunton,蠢頓,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Traverse City,粗李和市失地,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Tecumseh,且冚汝市,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Toano,且那,"[T.J.G.], 1913"
North America,United States 美國,New Jersey,,Trenton,粗連頓,"[T.J.G.], 1913"
North America,United States 美國,New York,,Tonawanda,蠢汝蔚地,"[T.J.G.], 1913"
North America,United States 美國,New York,,Troy,粗來,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Toledo,粗李度,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Tiffin,挿份,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Titusville,齊市和路,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Tyler,齊罅,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Union,夭完,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Umatilla,夭乜且罅,"[T.J.G.], 1913"
North America,United States 美國,California,,Ukiah,天啓市,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Urbana,亞品汝,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Union City,夭完失地,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Uxbridge,夭市卑列治,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Unionville,夭完和路,"[T.J.G.], 1913"
North America,United States 美國,New York,,Utica,夭齊架,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Uniontown,夭寅創,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Vancouver,云巧巴,"[T.J.G.], 1913"
North America,United States 美國,California,,Vallejo,和利阻,"[T.J.G.], 1913"
North America,United States 美國,California,,Visalia,和舍利,"[T.J.G.], 1913"
North America,United States 美國,California,,Van Buren,云本,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Valley City,和利失地,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Vermillion,和尾倫,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Virginia,和振汝,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Valparaiso,和路怕利筲,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Vinton,云頓,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Virginia City,和振汝失地,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Van Wert,云活,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Victoria,域楚利,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Whatcom,挖冚,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Weston,和市頓,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Willows Junction,和路掌善,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Woodburn,蔚本,"[T.J.G.], 1913"
North America,United States 美國,California,,Watsonville,挖善和路路,"[T.J.G.], 1913"
North America,United States 美國,California,,Weaverville,和巴和路,"[T.J.G.], 1913"
North America,United States 美國,California,,Woodland,蔚倫,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Woodbury,蔚卑利,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Watertown,嘩打創,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Weiser,懷沙,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Wankegan,云棘件,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Winchester,云且市打,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Woodstock,蔚士鐸,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Washington,嘩盛頓,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Wellington,和令頓,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Wichita,云治且地,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Winfield,云夫路,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Wyandotte,懷也都齒,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Waltham,和列添,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Weymouth,畏貌士,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Worchester,和且市打,"[T.J.G.], 1913"
